,N,p,k,I,f,dt,om_max,life
107,5000,24.0,3.0,1.0,0.1,0.1,0.013026778945578592,35.74760703149286
108,5000,25.0,3.0,0.5,0.1,0.1,0.0,42.4657457151599
109,5000,25.0,3.0,0.75,0.1,0.1,0.0,46.23660684946097
110,5000,25.0,3.0,1.0,0.1,0.1,0.00970958775005892,37.26006733756051
111,5000,26.0,3.0,0.5,0.1,0.1,0.02651471861118468,128.1260178146756
112,5000,26.0,3.0,0.75,0.1,0.1,0.0,51.985399995153365
113,5000,26.0,3.0,1.0,0.1,0.1,0.006461489127967465,56.762845006992805
114,5000,27.0,3.0,0.5,0.1,0.1,0.013926212476455825,86.61919906007884
115,5000,27.0,3.0,0.75,0.1,0.1,0.0,52.70835568910945
116,5000,27.0,3.0,1.0,0.1,0.1,0.009709587750058918,63.01894771616702
117,5000,28.0,3.0,0.5,0.1,0.1,0.0,51.86821436092942
118,5000,28.0,3.0,0.75,0.1,0.1,0.0,51.92139058465637
119,5000,28.0,3.0,1.0,0.1,0.1,0.007784989441615228,60.01070493630786
120,5000,29.0,3.0,0.5,0.1,0.1,0.019384467383902395,113.5277493237923
121,5000,29.0,3.0,0.75,0.1,0.1,0.0,58.51157070948725
122,5000,29.0,3.0,1.0,0.1,0.1,0.004642070825485277,69.29608150858661
123,5000,30.0,3.0,0.5,0.1,0.1,0.013926212476455828,91.12768154107671
124,5000,30.0,3.0,0.75,0.1,0.1,0.0,48.18865523112324
125,5000,30.0,3.0,1.0,0.1,0.1,0.004642070825485277,75.02070922788916
