,N,p,k,I,f,dt,om_max,life
0,1000,10.0,3.0,0.5,0.1,0.1,0.017325716433252928,9.80198532201333
1,1000,10.0,3.0,0.75,0.1,0.1,0.026934466692636216,12.837839796942907
2,1000,10.0,3.0,1.0,0.1,0.1,0.01824794020252985,5.139420966444892
3,1000,11.0,3.0,0.5,0.1,0.1,0.027230670402199415,19.406242374581552
4,1000,11.0,3.0,0.75,0.1,0.1,0.025200576259450685,19.671171912383638
5,1000,11.0,3.0,1.0,0.1,0.1,0.022440125522837407,8.807535688469933
6,1000,12.0,3.0,0.5,0.1,0.1,0.032367959826352384,26.812237514104805
7,1000,12.0,3.0,0.75,0.1,0.1,0.022978587983933763,24.22399411372388
8,1000,12.0,3.0,1.0,0.1,0.1,0.024566272583944896,15.203153461640426
9,1000,13.0,3.0,0.5,0.1,0.1,0.03416818659120474,35.82698389872093
10,1000,13.0,3.0,0.75,0.1,0.1,0.020435169250931053,28.372855470295445
11,1000,13.0,3.0,1.0,0.1,0.1,0.022845741517815304,20.592925447551732
12,1000,14.0,3.0,0.5,0.1,0.1,0.03805082305801787,51.44980780126125
13,1000,14.0,3.0,0.75,0.1,0.1,0.017707623683949125,36.668579371413124
14,1000,14.0,3.0,1.0,0.1,0.1,0.02271677899437323,24.96395999897528
15,1000,15.0,3.0,0.5,0.1,0.1,0.03898620005481978,60.53978692032005
16,1000,15.0,3.0,0.75,0.1,0.1,0.01507271024220813,39.773368233033366
17,1000,15.0,3.0,1.0,0.1,0.1,0.018694415990679062,29.10406245791692
18,1000,16.0,3.0,0.5,0.1,0.1,0.038717788507964236,76.50499998876283
19,1000,16.0,3.0,0.75,0.1,0.1,0.015954758766053265,46.2814795411392
20,1000,16.0,3.0,1.0,0.1,0.1,0.019115364917730134,36.911711768394724
21,1000,17.0,3.0,0.5,0.1,0.1,0.03947919102569956,82.62585776441455
22,1000,17.0,3.0,0.75,0.1,0.1,0.012417081603847312,56.28177031244677
23,1000,17.0,3.0,1.0,0.1,0.1,0.016455635141609398,43.79571062726606
24,1000,18.0,3.0,0.5,0.1,0.1,0.038732198581939756,91.34968022968523
25,1000,18.0,3.0,0.75,0.1,0.1,0.012823939818846716,59.79994043429883
26,1000,18.0,3.0,1.0,0.1,0.1,0.016892687117369787,50.60812223332981
27,1000,19.0,3.0,0.5,0.1,0.1,0.03863549707880275,107.8760134264393
28,1000,19.0,3.0,0.75,0.1,0.1,0.010463889786888335,67.44338586253471
29,1000,19.0,3.0,1.0,0.1,0.1,0.015507063937219345,60.39151877503581
