,N,p,k,I,f,dt,om_max,life
90,5000,10.0,3.0,0.44999999999999996,0.1,0.1,0.08815018176642941,0.0
91,5000,10.0,3.0,0.525,0.1,0.1,0.09486034391928404,6.91918074797067
92,5000,10.0,3.0,0.6,0.1,0.1,0.043894242736998504,11.198766578830025
93,5000,10.0,3.0,0.6749999999999999,0.1,0.1,0.022258808266718715,9.540217977585009
94,5000,10.0,3.0,0.75,0.1,0.1,0.03422851017924836,7.135725809515948
95,5000,10.0,3.0,0.825,0.1,0.1,0.02534235286008086,4.016900570621548
96,5000,10.0,3.0,0.8999999999999999,0.1,0.1,0.021413143797040343,1.8389370738747963
97,5000,10.0,3.0,0.975,0.1,0.1,0.017516226243634265,0.0
98,5000,10.0,3.0,1.05,0.1,0.1,0.0,0.0
99,5000,10.0,3.0,1.125,0.1,0.1,0.0,0.0
100,5000,10.0,3.0,1.2,0.1,0.1,0.0,0.0
101,5000,10.0,3.0,1.275,0.1,0.1,0.0,0.0
102,5000,10.0,3.0,1.3499999999999999,0.1,0.1,0.0,0.0
103,5000,10.0,3.0,1.425,0.1,0.1,0.0,0.0
104,5000,10.0,3.0,1.5,0.1,0.1,0.0,0.0
105,5000,15.0,3.0,0.0,0.1,0.1,0.09695652727804446,0.0
106,5000,15.0,3.0,0.075,0.1,0.1,0.13735805345331903,0.0
107,5000,15.0,3.0,0.15,0.1,0.1,0.11899993633815462,0.0
108,5000,15.0,3.0,0.22499999999999998,0.1,0.1,0.11367317585556809,0.0
109,5000,15.0,3.0,0.3,0.1,0.1,0.1252777217854698,0.0
110,5000,15.0,3.0,0.375,0.1,0.1,0.14848732218100255,0.0
111,5000,15.0,3.0,0.44999999999999996,0.1,0.1,0.14112843387668145,0.0
112,5000,15.0,3.0,0.525,0.1,0.1,0.015466238891680986,34.98678324200741
113,5000,15.0,3.0,0.6,0.1,0.1,0.007124435118490151,13.238887377583136
114,5000,15.0,3.0,0.6749999999999999,0.1,0.1,0.011854547778397246,17.575357365732934
115,5000,15.0,3.0,0.75,0.1,0.1,0.011709876691119005,20.765686335008485
116,5000,15.0,3.0,0.825,0.1,0.1,0.03345621290310937,15.870966022697637
117,5000,15.0,3.0,0.8999999999999999,0.1,0.1,0.024214946548849463,14.657213475551314
118,5000,15.0,3.0,0.975,0.1,0.1,0.048572423277311406,10.722753615411513
119,5000,15.0,3.0,1.05,0.1,0.1,0.01818986564329743,11.742074536231776
120,5000,15.0,3.0,1.125,0.1,0.1,0.018329889483705255,13.794654856875768
