,N,p,k,I,f,om_max,life,dt
8628,1000,25.0,3.0,1.125,0.1,0.05333333333333334,101.01010101010104,0.1
8629,1000,25.0,3.0,1.125,0.1,0.05333333333333334,186.86868686868684,0.1
8630,1000,25.0,3.0,1.125,0.1,0.08,333.33333333333326,0.1
8631,1000,25.0,3.0,1.125,0.1,0.05333333333333334,45.45454545454544,0.1
8632,1000,25.0,3.0,1.125,0.1,0.05333333333333334,35.353535353535335,0.1
8633,1000,25.0,3.0,1.125,0.1,0.05333333333333334,141.4141414141414,0.1
8634,1000,25.0,3.0,1.125,0.1,0.05333333333333334,116.16161616161617,0.1
8635,1000,25.0,3.0,1.125,0.1,0.05333333333333334,136.36363636363637,0.1
8636,1000,25.0,3.0,1.125,0.1,0.08,500.0,0.1
8637,1000,25.0,3.0,1.125,0.1,0.08,131.3131313131313,0.1
8638,1000,25.0,3.0,1.125,0.1,0.05333333333333334,171.7171717171717,0.1
8639,1000,25.0,3.0,1.125,0.1,0.05333333333333334,156.56565656565658,0.1
8640,1000,25.0,3.0,1.125,0.1,0.08,308.0808080808081,0.1
8641,1000,25.0,3.0,1.125,0.1,0.02666666666666667,15.151515151515156,0.1
8642,1000,25.0,3.0,1.125,0.1,0.08,358.58585858585855,0.1
8643,1000,25.0,3.0,1.125,0.1,0.05333333333333334,45.45454545454544,0.1
8644,1000,25.0,3.0,1.125,0.1,0.08,292.9292929292929,0.1
8645,1000,25.0,3.0,1.125,0.1,0.05333333333333334,131.3131313131313,0.1
8646,1000,25.0,3.0,1.125,0.1,0.05333333333333334,85.85858585858585,0.1
8647,1000,25.0,3.0,1.125,0.1,0.05333333333333334,45.45454545454544,0.1
8648,1000,25.0,3.0,1.125,0.1,0.05333333333333334,50.50505050505052,0.1
8649,1000,25.0,3.0,1.125,0.1,0.05333333333333334,80.80808080808083,0.1
8650,1000,25.0,3.0,1.125,0.1,0.08,257.57575757575756,0.1
8651,1000,25.0,3.0,1.125,0.1,0.08,60.60606060606062,0.1
8652,1000,25.0,3.0,1.125,0.1,0.08,75.75757575757575,0.1
8653,1000,25.0,3.0,1.125,0.1,0.0,0.0,0.1
8654,1000,25.0,3.0,1.125,0.1,0.05333333333333334,146.46464646464642,0.1
8655,1000,25.0,3.0,1.125,0.1,0.05333333333333334,50.50505050505052,0.1
8656,1000,25.0,3.0,1.125,0.1,0.05333333333333334,85.85858585858585,0.1
8657,1000,25.0,3.0,1.125,0.1,0.08,141.4141414141414,0.1
8658,1000,25.0,3.0,1.125,0.1,0.05333333333333334,10.101010101010104,0.1
8659,1000,25.0,3.0,1.125,0.1,0.08,15.151515151515156,0.1
8660,1000,25.0,3.0,1.125,0.1,0.08,257.57575757575756,0.1
8661,1000,25.0,3.0,1.125,0.1,0.05333333333333334,85.85858585858585,0.1
8662,1000,25.0,3.0,1.125,0.1,0.05333333333333334,242.42424242424238,0.1
8663,1000,25.0,3.0,1.125,0.1,0.05333333333333334,171.7171717171717,0.1
8664,1000,25.0,3.0,1.125,0.1,0.08,161.6161616161616,0.1
8665,1000,25.0,3.0,1.125,0.1,0.05333333333333334,116.16161616161617,0.1
8666,1000,25.0,3.0,1.125,0.1,0.05333333333333334,196.969696969697,0.1
8667,1000,25.0,3.0,1.125,0.1,0.08,338.38383838383834,0.1
8668,1000,25.0,3.0,1.125,0.1,0.08,207.07070707070704,0.1
8669,1000,25.0,3.0,1.125,0.1,0.05333333333333334,95.95959595959596,0.1
8670,1000,25.0,3.0,1.125,0.1,0.08,20.202020202020208,0.1
8671,1000,25.0,3.0,1.125,0.1,0.05333333333333334,186.86868686868684,0.1
8672,1000,25.0,3.0,1.125,0.1,0.05333333333333334,15.151515151515156,0.1
8673,1000,25.0,3.0,1.125,0.1,0.05333333333333334,161.6161616161616,0.1
8674,1000,25.0,3.0,1.125,0.1,0.05333333333333334,161.6161616161616,0.1
8675,5000,10.0,3.0,1.2,0.1,0.0,0.0,0.1
8676,5000,10.0,3.0,1.2,0.1,0.0,0.0,0.1
8677,5000,10.0,3.0,1.2,0.1,0.0,0.0,0.1
8678,5000,10.0,3.0,1.2,0.1,0.0,0.0,0.1
8679,5000,10.0,3.0,1.2,0.1,0.0,0.0,0.1
8680,5000,10.0,3.0,1.2,0.1,0.0,0.0,0.1
8681,5000,10.0,3.0,1.2,0.1,0.0,0.0,0.1
8682,5000,10.0,3.0,1.2,0.1,0.0,0.0,0.1
8683,5000,10.0,3.0,1.2,0.1,0.0,0.0,0.1
8684,5000,10.0,3.0,1.2,0.1,0.0,0.0,0.1
8685,5000,10.0,3.0,1.2,0.1,0.0,0.0,0.1
8686,1000,15.0,3.0,0.8999999999999999,0.1,0.08,5.050505050505052,0.1
8687,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,75.75757575757575,0.1
8688,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,40.404040404040416,0.1
8689,1000,15.0,3.0,0.8999999999999999,0.1,0.08,90.90909090909088,0.1
8690,1000,15.0,3.0,0.8999999999999999,0.1,0.08,85.85858585858585,0.1
8691,1000,15.0,3.0,0.8999999999999999,0.1,0.08,90.90909090909088,0.1
8692,1000,15.0,3.0,0.8999999999999999,0.1,0.08,50.50505050505052,0.1
8693,1000,15.0,3.0,0.8999999999999999,0.1,0.02666666666666667,5.050505050505052,0.1
8694,1000,15.0,3.0,0.8999999999999999,0.1,0.02666666666666667,0.0,0.1
8695,1000,15.0,3.0,0.8999999999999999,0.1,0.08,70.70707070707067,0.1
8696,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,10.101010101010104,0.1
8697,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,20.202020202020208,0.1
8698,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,5.050505050505052,0.1
8699,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,25.25252525252526,0.1
8700,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,85.85858585858585,0.1
8701,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,15.151515151515156,0.1
8702,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,40.404040404040416,0.1
8703,1000,15.0,3.0,0.8999999999999999,0.1,0.08,151.5151515151515,0.1
8704,1000,15.0,3.0,0.8999999999999999,0.1,0.08,50.50505050505052,0.1
8705,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,45.45454545454544,0.1
8706,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,10.101010101010104,0.1
8707,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,30.30303030303031,0.1
8708,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,55.55555555555554,0.1
8709,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,20.202020202020208,0.1
8710,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,35.353535353535335,0.1
8711,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,35.353535353535335,0.1
8712,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,75.75757575757575,0.1
8713,1000,15.0,3.0,0.8999999999999999,0.1,0.08,25.25252525252526,0.1
8714,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,35.353535353535335,0.1
8715,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,35.353535353535335,0.1
8716,1000,15.0,3.0,0.8999999999999999,0.1,0.08,55.55555555555554,0.1
8717,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,25.25252525252526,0.1
8718,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,30.30303030303031,0.1
8719,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,75.75757575757575,0.1
8720,1000,15.0,3.0,0.8999999999999999,0.1,0.08,70.70707070707067,0.1
8721,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,30.30303030303031,0.1
8722,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,45.45454545454544,0.1
8723,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,10.101010101010104,0.1
8724,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,40.404040404040416,0.1
8725,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,55.55555555555554,0.1
8726,1000,15.0,3.0,0.8999999999999999,0.1,0.02666666666666667,0.0,0.1
8727,1000,15.0,3.0,0.8999999999999999,0.1,0.08,65.65656565656565,0.1
8728,1000,15.0,3.0,0.8999999999999999,0.1,0.08,20.202020202020208,0.1
8729,1000,15.0,3.0,0.8999999999999999,0.1,0.0,0.0,0.1
8730,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,10.101010101010104,0.1
8731,1000,15.0,3.0,0.8999999999999999,0.1,0.02666666666666667,5.050505050505052,0.1
8732,1000,15.0,3.0,0.8999999999999999,0.1,0.0,0.0,0.1
8733,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,80.80808080808083,0.1
8734,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,30.30303030303031,0.1
8735,1000,15.0,3.0,0.8999999999999999,0.1,0.02666666666666667,0.0,0.1
8736,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,25.25252525252526,0.1
8737,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,10.101010101010104,0.1
8738,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,50.50505050505052,0.1
8739,1000,15.0,3.0,0.8999999999999999,0.1,0.08,20.202020202020208,0.1
8740,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,45.45454545454544,0.1
8741,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,50.50505050505052,0.1
8742,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,20.202020202020208,0.1
8743,1000,15.0,3.0,0.8999999999999999,0.1,0.08,80.80808080808083,0.1
8744,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,65.65656565656565,0.1
8745,1000,15.0,3.0,0.8999999999999999,0.1,0.08,10.101010101010104,0.1
8746,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,30.30303030303031,0.1
8747,1000,15.0,3.0,0.8999999999999999,0.1,0.02666666666666667,0.0,0.1
8748,1000,15.0,3.0,0.8999999999999999,0.1,0.08,85.85858585858585,0.1
8749,1000,15.0,3.0,0.8999999999999999,0.1,0.08,65.65656565656565,0.1
8750,1000,15.0,3.0,0.8999999999999999,0.1,0.08,50.50505050505052,0.1
8751,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,55.55555555555554,0.1
8752,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,60.60606060606062,0.1
8753,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,40.404040404040416,0.1
8754,1000,15.0,3.0,0.8999999999999999,0.1,0.08,111.11111111111109,0.1
8755,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,65.65656565656565,0.1
8756,1000,15.0,3.0,0.8999999999999999,0.1,0.08,60.60606060606062,0.1
8757,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,40.404040404040416,0.1
8758,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,15.151515151515156,0.1
8759,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,65.65656565656565,0.1
8760,1000,15.0,3.0,0.8999999999999999,0.1,0.02666666666666667,5.050505050505052,0.1
8761,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,30.30303030303031,0.1
8762,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,70.70707070707067,0.1
8763,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,20.202020202020208,0.1
8764,1000,15.0,3.0,0.8999999999999999,0.1,0.08,65.65656565656565,0.1
8765,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,45.45454545454544,0.1
8766,1000,15.0,3.0,0.8999999999999999,0.1,0.08,25.25252525252526,0.1
8767,1000,15.0,3.0,0.8999999999999999,0.1,0.02666666666666667,0.0,0.1
8768,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,55.55555555555554,0.1
8769,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,35.353535353535335,0.1
8770,1000,15.0,3.0,0.8999999999999999,0.1,0.08,126.26262626262627,0.1
8771,1000,15.0,3.0,0.8999999999999999,0.1,0.08,111.11111111111109,0.1
8772,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,50.50505050505052,0.1
8773,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,65.65656565656565,0.1
8774,1000,15.0,3.0,0.8999999999999999,0.1,0.02666666666666667,0.0,0.1
8775,1000,15.0,3.0,0.8999999999999999,0.1,0.0,0.0,0.1
8776,1000,15.0,3.0,0.8999999999999999,0.1,0.08,121.21212121212119,0.1
8777,1000,15.0,3.0,0.8999999999999999,0.1,0.08,95.95959595959596,0.1
8778,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,70.70707070707067,0.1
8779,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,60.60606060606062,0.1
8780,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,50.50505050505052,0.1
8781,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,45.45454545454544,0.1
8782,1000,15.0,3.0,0.8999999999999999,0.1,0.08,90.90909090909088,0.1
8783,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,20.202020202020208,0.1
8784,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,0.0,0.1
8785,1000,15.0,3.0,0.8999999999999999,0.1,0.08,40.404040404040416,0.1
8786,1000,15.0,3.0,0.8999999999999999,0.1,0.08,95.95959595959596,0.1
8787,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,25.25252525252526,0.1
8788,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,15.151515151515156,0.1
8789,1000,15.0,3.0,0.8999999999999999,0.1,0.08,60.60606060606062,0.1
8790,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,35.353535353535335,0.1
8791,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,65.65656565656565,0.1
8792,1000,15.0,3.0,0.8999999999999999,0.1,0.08,35.353535353535335,0.1
8793,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,25.25252525252526,0.1
8794,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,50.50505050505052,0.1
8795,1000,15.0,3.0,0.8999999999999999,0.1,0.08,65.65656565656565,0.1
8796,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,45.45454545454544,0.1
8797,1000,15.0,3.0,0.8999999999999999,0.1,0.08,30.30303030303031,0.1
8798,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,90.90909090909088,0.1
8799,1000,15.0,3.0,0.8999999999999999,0.1,0.08,75.75757575757575,0.1
8800,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,30.30303030303031,0.1
8801,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,10.101010101010104,0.1
8802,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,15.151515151515156,0.1
8803,1000,15.0,3.0,0.8999999999999999,0.1,0.08,121.21212121212119,0.1
8804,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,75.75757575757575,0.1
8805,1000,15.0,3.0,0.8999999999999999,0.1,0.08,75.75757575757575,0.1
8806,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,45.45454545454544,0.1
8807,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,55.55555555555554,0.1
8808,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,85.85858585858585,0.1
8809,1000,15.0,3.0,0.8999999999999999,0.1,0.02666666666666667,5.050505050505052,0.1
8810,1000,15.0,3.0,0.8999999999999999,0.1,0.02666666666666667,0.0,0.1
8811,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,30.30303030303031,0.1
8812,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,60.60606060606062,0.1
8813,1000,15.0,3.0,0.8999999999999999,0.1,0.08,85.85858585858585,0.1
8814,1000,15.0,3.0,0.8999999999999999,0.1,0.02666666666666667,5.050505050505052,0.1
8815,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,60.60606060606062,0.1
8816,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,40.404040404040416,0.1
8817,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,15.151515151515156,0.1
8818,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,50.50505050505052,0.1
8819,1000,15.0,3.0,0.8999999999999999,0.1,0.08,45.45454545454544,0.1
8820,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,20.202020202020208,0.1
8821,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,45.45454545454544,0.1
8822,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,10.101010101010104,0.1
8823,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,25.25252525252526,0.1
8824,1000,15.0,3.0,0.8999999999999999,0.1,0.08,0.0,0.1
8825,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,40.404040404040416,0.1
8826,1000,15.0,3.0,0.8999999999999999,0.1,0.08,45.45454545454544,0.1
8827,1000,15.0,3.0,0.8999999999999999,0.1,0.08,5.050505050505052,0.1
8828,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,75.75757575757575,0.1
8829,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,55.55555555555554,0.1
8830,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,55.55555555555554,0.1
8831,1000,15.0,3.0,0.8999999999999999,0.1,0.08,10.101010101010104,0.1
8832,1000,15.0,3.0,0.8999999999999999,0.1,0.08,95.95959595959596,0.1
8833,1000,15.0,3.0,0.8999999999999999,0.1,0.08,70.70707070707067,0.1
8834,1000,15.0,3.0,0.8999999999999999,0.1,0.02666666666666667,0.0,0.1
8835,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,25.25252525252526,0.1
8836,1000,15.0,3.0,0.8999999999999999,0.1,0.08,30.30303030303031,0.1
8837,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,5.050505050505052,0.1
8838,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,65.65656565656565,0.1
8839,1000,15.0,3.0,0.8999999999999999,0.1,0.0,0.0,0.1
8840,1000,15.0,3.0,0.8999999999999999,0.1,0.08,55.55555555555554,0.1
8841,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,35.353535353535335,0.1
8842,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,45.45454545454544,0.1
8843,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,35.353535353535335,0.1
8844,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,15.151515151515156,0.1
8845,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,45.45454545454544,0.1
8846,1000,15.0,3.0,0.8999999999999999,0.1,0.08,101.01010101010104,0.1
8847,1000,15.0,3.0,0.8999999999999999,0.1,0.08,25.25252525252526,0.1
8848,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,5.050505050505052,0.1
8849,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,30.30303030303031,0.1
8850,1000,15.0,3.0,0.8999999999999999,0.1,0.08,85.85858585858585,0.1
8851,1000,15.0,3.0,0.8999999999999999,0.1,0.08,15.151515151515156,0.1
8852,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,50.50505050505052,0.1
8853,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,40.404040404040416,0.1
8854,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,15.151515151515156,0.1
8855,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,30.30303030303031,0.1
8856,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,191.91919191919192,0.1
8857,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,35.353535353535335,0.1
8858,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,35.353535353535335,0.1
8859,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,60.60606060606062,0.1
8860,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,10.101010101010104,0.1
8861,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,35.353535353535335,0.1
8862,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,5.050505050505052,0.1
8863,1000,15.0,3.0,0.8999999999999999,0.1,0.08,85.85858585858585,0.1
8864,1000,15.0,3.0,0.8999999999999999,0.1,0.08,136.36363636363637,0.1
8865,1000,15.0,3.0,0.8999999999999999,0.1,0.08,60.60606060606062,0.1
8866,1000,15.0,3.0,0.8999999999999999,0.1,0.02666666666666667,0.0,0.1
8867,1000,15.0,3.0,0.8999999999999999,0.1,0.08,106.06060606060606,0.1
8868,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,0.0,0.1
8869,1000,15.0,3.0,0.8999999999999999,0.1,0.08,166.66666666666663,0.1
8870,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,40.404040404040416,0.1
8871,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,55.55555555555554,0.1
8872,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,106.06060606060606,0.1
8873,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,20.202020202020208,0.1
8874,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,65.65656565656565,0.1
8875,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,70.70707070707067,0.1
8876,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,30.30303030303031,0.1
8877,1000,15.0,3.0,0.8999999999999999,0.1,0.08,166.66666666666663,0.1
8878,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,65.65656565656565,0.1
8879,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,25.25252525252526,0.1
8880,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,30.30303030303031,0.1
8881,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,35.353535353535335,0.1
8882,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,20.202020202020208,0.1
8883,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,50.50505050505052,0.1
8884,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,45.45454545454544,0.1
8885,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,20.202020202020208,0.1
8886,1000,15.0,3.0,0.8999999999999999,0.1,0.05333333333333334,20.202020202020208,0.1
8887,5000,20.0,3.0,0.6,0.1,0.08,161.6161616161616,0.1
8888,5000,20.0,3.0,0.6,0.1,0.08,146.46464646464642,0.1
8889,5000,20.0,3.0,0.6,0.1,0.08,207.07070707070704,0.1
8890,5000,20.0,3.0,0.6,0.1,0.08,181.8181818181818,0.1
8891,5000,20.0,3.0,0.6,0.1,0.08,227.27272727272725,0.1
8892,5000,20.0,3.0,0.6,0.1,0.08,146.46464646464642,0.1
8893,5000,20.0,3.0,0.6,0.1,0.08,131.3131313131313,0.1
8894,5000,20.0,3.0,0.6,0.1,0.08,161.6161616161616,0.1
8895,5000,20.0,3.0,0.6,0.1,0.08,222.22222222222217,0.1
8896,5000,20.0,3.0,0.6,0.1,0.08,227.27272727272725,0.1
8897,5000,20.0,3.0,0.6,0.1,0.08,227.27272727272725,0.1
8898,5000,25.0,3.0,1.425,0.1,0.05333333333333334,65.65656565656565,0.1
8899,5000,25.0,3.0,1.425,0.1,0.05333333333333334,80.80808080808083,0.1
8900,5000,25.0,3.0,1.425,0.1,0.05333333333333334,70.70707070707067,0.1
8901,5000,25.0,3.0,1.425,0.1,0.05333333333333334,116.16161616161617,0.1
8902,5000,25.0,3.0,1.425,0.1,0.05333333333333334,85.85858585858585,0.1
8903,5000,25.0,3.0,1.425,0.1,0.05333333333333334,106.06060606060606,0.1
8904,5000,25.0,3.0,1.425,0.1,0.05333333333333334,70.70707070707067,0.1
8905,5000,25.0,3.0,1.425,0.1,0.05333333333333334,60.60606060606062,0.1
8906,5000,25.0,3.0,1.425,0.1,0.05333333333333334,85.85858585858585,0.1
8907,5000,25.0,3.0,1.425,0.1,0.05333333333333334,65.65656565656565,0.1
8908,5000,25.0,3.0,1.425,0.1,0.05333333333333334,65.65656565656565,0.1
8909,1000,20.0,3.0,0.825,0.1,0.08,212.12121212121212,0.1
8910,1000,20.0,3.0,0.825,0.1,0.08,75.75757575757575,0.1
8911,1000,20.0,3.0,0.825,0.1,0.05333333333333334,40.404040404040416,0.1
8912,1000,20.0,3.0,0.825,0.1,0.08,146.46464646464642,0.1
8913,1000,20.0,3.0,0.825,0.1,0.08,207.07070707070704,0.1
8914,1000,20.0,3.0,0.825,0.1,0.08,161.6161616161616,0.1
8915,1000,20.0,3.0,0.825,0.1,0.08,131.3131313131313,0.1
8916,1000,20.0,3.0,0.825,0.1,0.08,136.36363636363637,0.1
8917,1000,20.0,3.0,0.825,0.1,0.08,202.02020202020202,0.1
8918,1000,20.0,3.0,0.825,0.1,0.05333333333333334,101.01010101010104,0.1
8919,1000,20.0,3.0,0.825,0.1,0.08,222.22222222222217,0.1
8920,1000,20.0,3.0,0.825,0.1,0.08,111.11111111111109,0.1
8921,1000,20.0,3.0,0.825,0.1,0.08,287.8787878787879,0.1
8922,1000,20.0,3.0,0.825,0.1,0.08,323.2323232323232,0.1
8923,1000,20.0,3.0,0.825,0.1,0.08,106.06060606060606,0.1
8924,1000,20.0,3.0,0.825,0.1,0.08,348.4848484848485,0.1
8925,1000,20.0,3.0,0.825,0.1,0.05333333333333334,45.45454545454544,0.1
8926,1000,20.0,3.0,0.825,0.1,0.08,161.6161616161616,0.1
8927,1000,20.0,3.0,0.825,0.1,0.08,257.57575757575756,0.1
8928,1000,20.0,3.0,0.825,0.1,0.05333333333333334,30.30303030303031,0.1
8929,1000,20.0,3.0,0.825,0.1,0.08,227.27272727272725,0.1
8930,1000,20.0,3.0,0.825,0.1,0.08,181.8181818181818,0.1
8931,1000,20.0,3.0,0.825,0.1,0.02666666666666667,5.050505050505052,0.1
8932,1000,20.0,3.0,0.825,0.1,0.08,207.07070707070704,0.1
8933,1000,20.0,3.0,0.825,0.1,0.08,212.12121212121212,0.1
8934,1000,20.0,3.0,0.825,0.1,0.08,85.85858585858585,0.1
8935,1000,20.0,3.0,0.825,0.1,0.08,136.36363636363637,0.1
8936,1000,20.0,3.0,0.825,0.1,0.08,121.21212121212119,0.1
8937,1000,20.0,3.0,0.825,0.1,0.08,111.11111111111109,0.1
8938,1000,20.0,3.0,0.825,0.1,0.08,95.95959595959596,0.1
8939,1000,20.0,3.0,0.825,0.1,0.08,126.26262626262627,0.1
8940,1000,20.0,3.0,0.825,0.1,0.08,5.050505050505052,0.1
8941,1000,20.0,3.0,0.825,0.1,0.08,121.21212121212119,0.1
8942,1000,20.0,3.0,0.825,0.1,0.05333333333333334,25.25252525252526,0.1
8943,1000,20.0,3.0,0.825,0.1,0.08,141.4141414141414,0.1
8944,1000,20.0,3.0,0.825,0.1,0.08,191.91919191919192,0.1
8945,1000,20.0,3.0,0.825,0.1,0.08,95.95959595959596,0.1
8946,1000,20.0,3.0,0.825,0.1,0.08,10.101010101010104,0.1
