,N,p,k,I,f,dt,om_max,life
133,5000,20.0,3.0,0.525,0.1,0.1,0.08,179.73594718943787
134,5000,20.0,3.0,0.6,0.1,0.1,0.08,185.23704740948187
135,5000,20.0,3.0,0.6749999999999999,0.1,0.1,0.08,158.03160632126423
136,5000,20.0,3.0,0.75,0.1,0.1,0.08,143.2286457291458
137,5000,20.0,3.0,0.825,0.1,0.1,0.08,117.12342468493699
138,5000,20.0,3.0,0.8999999999999999,0.1,0.1,0.08,112.02240448089617
139,5000,20.0,3.0,0.975,0.1,0.1,0.05333333333333334,91.11822364472891
140,5000,20.0,3.0,1.05,0.1,0.1,0.05333333333333334,82.81656331266254
141,5000,20.0,3.0,1.125,0.1,0.1,0.05333333333333334,63.912782556511274
142,5000,20.0,3.0,1.2,0.1,0.1,0.05333333333333334,57.911582316463296
143,5000,20.0,3.0,1.275,0.1,0.1,0.05333333333333334,48.80976195239049
144,5000,20.0,3.0,1.3499999999999999,0.1,0.1,0.05333333333333334,47.409481896379276
145,5000,20.0,3.0,1.425,0.1,0.1,0.05333333333333334,34.70694138827764
146,5000,20.0,3.0,1.5,0.1,0.1,0.02666666666666667,21.804360872174442
147,5000,25.0,3.0,0.0,0.1,0.1,0.0,0.0
148,5000,25.0,3.0,0.075,0.1,0.1,0.0,0.0
149,5000,25.0,3.0,0.15,0.1,0.1,0.0,0.0
150,5000,25.0,3.0,0.22499999999999998,0.1,0.1,0.0,0.0
151,5000,25.0,3.0,0.3,0.1,0.1,0.0,0.0
152,5000,25.0,3.0,0.375,0.1,0.1,0.0,0.0
153,5000,25.0,3.0,0.44999999999999996,0.1,0.1,0.0,0.0
154,5000,25.0,3.0,0.525,0.1,0.1,0.08,318.7637527505501
155,5000,25.0,3.0,0.6,0.1,0.1,0.08,331.9663932786557
156,5000,25.0,3.0,0.6749999999999999,0.1,0.1,0.08,307.0614122824565
157,5000,25.0,3.0,0.75,0.1,0.1,0.08,274.65493098619726
158,5000,25.0,3.0,0.825,0.1,0.1,0.08,233.64672934586918
159,5000,25.0,3.0,0.8999999999999999,0.1,0.1,0.08,197.33946789357873
160,5000,25.0,3.0,0.975,0.1,0.1,0.08,183.4366873374675
161,5000,25.0,3.0,1.05,0.1,0.1,0.08,174.0348069613923
162,5000,25.0,3.0,1.125,0.1,0.1,0.05333333333333334,130.4260852170434
163,5000,25.0,3.0,1.2,0.1,0.1,0.05333333333333334,130.7261452290458
164,5000,25.0,3.0,1.275,0.1,0.1,0.05333333333333334,97.61952390478098
165,5000,25.0,3.0,1.3499999999999999,0.1,0.1,0.05333333333333334,112.62252450490098
166,5000,25.0,3.0,1.425,0.1,0.1,0.05333333333333334,79.01580316063212
167,5000,25.0,3.0,1.5,0.1,0.1,0.05333333333333334,62.61252250450093
