,N,p,k,I,f,dt,om_max,life
88,5000,10.0,3.0,0.3,0.1,0.1,0.0,0.0
89,5000,10.0,3.0,0.375,0.1,0.1,0.0,0.0
90,5000,10.0,3.0,0.44999999999999996,0.1,0.1,0.0,0.0
91,5000,10.0,3.0,0.525,0.1,0.1,0.0,0.0
92,5000,10.0,3.0,0.6,0.1,0.1,0.03,20.202020202020208
93,5000,10.0,3.0,0.6749999999999999,0.1,0.1,0.04,10.101010101010104
94,5000,10.0,3.0,0.75,0.1,0.1,0.04,5.050505050505052
95,5000,10.0,3.0,0.825,0.1,0.1,0.0,0.0
96,5000,10.0,3.0,0.8999999999999999,0.1,0.1,0.0,0.0
97,5000,10.0,3.0,0.975,0.1,0.1,0.0,0.0
98,5000,10.0,3.0,1.05,0.1,0.1,0.0,0.0
99,5000,10.0,3.0,1.125,0.1,0.1,0.0,0.0
100,5000,10.0,3.0,1.2,0.1,0.1,0.0,0.0
101,5000,10.0,3.0,1.275,0.1,0.1,0.0,0.0
102,5000,10.0,3.0,1.3499999999999999,0.1,0.1,0.0,0.0
103,5000,10.0,3.0,1.425,0.1,0.1,0.0,0.0
104,5000,10.0,3.0,1.5,0.1,0.1,0.0,0.0
105,5000,15.0,3.0,0.0,0.1,0.1,0.0,0.0
106,5000,15.0,3.0,0.075,0.1,0.1,0.0,0.0
107,5000,15.0,3.0,0.15,0.1,0.1,0.0,0.0
108,5000,15.0,3.0,0.22499999999999998,0.1,0.1,0.0,0.0
109,5000,15.0,3.0,0.3,0.1,0.1,0.0,0.0
110,5000,15.0,3.0,0.375,0.1,0.1,0.0,0.0
111,5000,15.0,3.0,0.44999999999999996,0.1,0.1,0.0,0.0
112,5000,15.0,3.0,0.525,0.1,0.1,0.04,90.90909090909088
113,5000,15.0,3.0,0.6,0.1,0.1,0.04,80.80808080808083
114,5000,15.0,3.0,0.6749999999999999,0.1,0.1,0.03,70.70707070707067
115,5000,15.0,3.0,0.75,0.1,0.1,0.03,60.60606060606062
116,5000,15.0,3.0,0.825,0.1,0.1,0.03,45.45454545454544
117,5000,15.0,3.0,0.8999999999999999,0.1,0.1,0.02,50.50505050505052
118,5000,15.0,3.0,0.975,0.1,0.1,0.03,35.353535353535335
119,5000,15.0,3.0,1.05,0.1,0.1,0.03,25.25252525252526
120,5000,15.0,3.0,1.125,0.1,0.1,0.03,20.202020202020208
121,5000,15.0,3.0,1.2,0.1,0.1,0.0,5.050505050505052
122,5000,15.0,3.0,1.275,0.1,0.1,0.0,5.050505050505052
123,5000,15.0,3.0,1.3499999999999999,0.1,0.1,0.0,0.0
124,5000,15.0,3.0,1.425,0.1,0.1,0.0,0.0
125,5000,15.0,3.0,1.5,0.1,0.1,0.0,0.0
126,5000,20.0,3.0,0.0,0.1,0.1,0.0,0.0
127,5000,20.0,3.0,0.075,0.1,0.1,0.0,0.0
128,5000,20.0,3.0,0.15,0.1,0.1,0.0,0.0
129,5000,20.0,3.0,0.22499999999999998,0.1,0.1,0.0,0.0
130,5000,20.0,3.0,0.3,0.1,0.1,0.0,0.0
131,5000,20.0,3.0,0.375,0.1,0.1,0.0,0.0
132,5000,20.0,3.0,0.44999999999999996,0.1,0.1,0.0,0.0
133,5000,20.0,3.0,0.525,0.1,0.1,0.05,176.7676767676768
134,5000,20.0,3.0,0.6,0.1,0.1,0.06,186.86868686868684
