,N,p,k,I,f,dt,om_max,life
140,5000,20.0,3.0,1.05,0.1,0.1,0.011070633340460812,20.166118236200088
141,5000,20.0,3.0,1.125,0.1,0.1,0.0,27.636547223357702
142,5000,20.0,3.0,1.2,0.1,0.1,0.0,22.074905794517427
143,5000,20.0,3.0,1.275,0.1,0.1,0.0077849894416152305,17.743598794821427
144,5000,20.0,3.0,1.3499999999999999,0.1,0.1,0.0,13.932299912072185
145,5000,20.0,3.0,1.425,0.1,0.1,0.012445165924251671,18.099422610243035
146,5000,20.0,3.0,1.5,0.1,0.1,0.013780384243517662,14.615955685341195
147,5000,25.0,3.0,0.0,0.1,0.1,0.13689682516676835,5.508047417486413
148,5000,25.0,3.0,0.075,0.1,0.1,0.1276569477008451,1.7583601611686654
149,5000,25.0,3.0,0.15,0.1,0.1,0.0,0.0
150,5000,25.0,3.0,0.22499999999999998,0.1,0.1,0.0,0.0
151,5000,25.0,3.0,0.3,0.1,0.1,0.0,0.0
152,5000,25.0,3.0,0.375,0.1,0.1,0.0,0.0
153,5000,25.0,3.0,0.44999999999999996,0.1,0.1,0.038297084310253526,167.74320488932813
154,5000,25.0,3.0,0.525,0.1,0.1,0.0,41.62896792864128
155,5000,25.0,3.0,0.6,0.1,0.1,0.0,51.938172506790345
156,5000,25.0,3.0,0.6749999999999999,0.1,0.1,0.0,54.93688482331136
157,5000,25.0,3.0,0.75,0.1,0.1,0.0,49.129472616427066
158,5000,25.0,3.0,0.825,0.1,0.1,0.0,64.10068445019246
159,5000,25.0,3.0,0.8999999999999999,0.1,0.1,0.0,50.489743624715594
160,5000,25.0,3.0,0.975,0.1,0.1,0.004642070825485276,41.534280601814196
161,5000,25.0,3.0,1.05,0.1,0.1,0.013026778945578592,52.79932059165129
162,5000,25.0,3.0,1.125,0.1,0.1,0.01276569477008451,47.413102525002174
163,5000,25.0,3.0,1.2,0.1,0.1,0.0077849894416152305,45.46304719322535
164,5000,25.0,3.0,1.275,0.1,0.1,0.0,26.78795484889857
165,5000,25.0,3.0,1.3499999999999999,0.1,0.1,0.0,27.692428078542793
166,5000,25.0,3.0,1.425,0.1,0.1,0.0,19.259362270450424
167,5000,25.0,3.0,1.5,0.1,0.1,0.00883823953706156,26.836602932081448
