,N,p,k,I,f,dt,om_max,life
0,1000,25.0,3.0,0.5,0.01,0.1,0.0021133967506680265,0.0
1,1000,25.0,3.0,0.5,0.0175,0.1,0.0,0.0
2,1000,25.0,3.0,0.5,0.025,0.1,0.00851882853288584,18.46156075674527
3,1000,25.0,3.0,0.5,0.0325,0.1,0.020430913841990857,47.166314247347685
4,1000,25.0,3.0,0.5,0.04,0.1,0.01725741189408389,56.74063569617504
5,1000,25.0,3.0,0.5,0.0475,0.1,0.008868155702061757,73.99071138621686
6,1000,25.0,3.0,0.5,0.055,0.1,0.009529833775566505,80.08794987778886
7,1000,25.0,3.0,0.5,0.0625,0.1,0.00845255959459632,82.97449876837351
8,1000,25.0,3.0,0.5,0.06999999999999999,0.1,0.009293640684587965,88.7691269378527
9,1000,25.0,3.0,0.5,0.0775,0.1,0.010956308424108458,99.58808950692045
10,1000,25.0,3.0,0.5,0.08499999999999999,0.1,0.016069865977925257,112.63454477133065
11,1000,25.0,3.0,0.5,0.09249999999999999,0.1,0.023875252190302242,138.8677652569827
12,1000,25.0,3.0,0.5,0.09999999999999999,0.1,0.03346545199477996,174.49186522302824
13,1000,25.0,3.0,0.5,0.1075,0.1,0.03938016958891431,188.03564558652417
14,1000,25.0,3.0,0.5,0.11499999999999999,0.1,0.04020287166284682,112.03766342095282
15,1000,25.0,3.0,0.5,0.12249999999999998,0.1,0.024323810275240124,38.28993151281015
16,1000,25.0,3.0,0.5,0.13,0.1,0.016991061474278306,3.9526409111277956
17,1000,25.0,3.0,0.5,0.1375,0.1,0.0017962145666358795,3.2746518609593998
18,1000,25.0,3.0,0.5,0.14500000000000002,0.1,0.0,0.0
19,1000,25.0,3.0,0.5,0.1525,0.1,0.0,0.0
20,1000,25.0,3.0,0.5,0.16,0.1,0.0,0.0
21,1000,25.0,3.0,0.75,0.01,0.1,0.0,0.0
22,1000,25.0,3.0,0.75,0.0175,0.1,0.0004987546680538161,1.7632740789781391
23,1000,25.0,3.0,0.75,0.025,0.1,0.0065987502167472655,5.093215619397303
24,1000,25.0,3.0,0.75,0.0325,0.1,0.017943348275838808,25.150439075292297
25,1000,25.0,3.0,0.75,0.04,0.1,0.01764114958507225,54.697407599198705
26,1000,25.0,3.0,0.75,0.0475,0.1,0.00930401433899972,57.03414791480211
27,1000,25.0,3.0,0.75,0.055,0.1,0.006315878714905025,60.589594302934984
28,1000,25.0,3.0,0.75,0.0625,0.1,0.006095357675619379,74.09670390204967
29,1000,25.0,3.0,0.75,0.06999999999999999,0.1,0.006686302517595729,85.02287549886995
30,1000,25.0,3.0,0.75,0.0775,0.1,0.007864657056098637,93.81502898064325
31,1000,25.0,3.0,0.75,0.08499999999999999,0.1,0.009497916572889445,95.49872716418618
32,1000,25.0,3.0,0.75,0.09249999999999999,0.1,0.012665034415104155,104.46174647717986
33,1000,25.0,3.0,0.75,0.09999999999999999,0.1,0.017960228819060512,124.11342593157723
34,1000,25.0,3.0,0.75,0.1075,0.1,0.02301350083278052,162.1254534546814
35,1000,25.0,3.0,0.75,0.11499999999999999,0.1,0.030474671436885325,140.69010911375412
36,1000,25.0,3.0,0.75,0.12249999999999998,0.1,0.035121239234849,107.03103226530502
37,1000,25.0,3.0,0.75,0.13,0.1,0.04078047307877542,43.04736645217175
38,1000,25.0,3.0,0.75,0.1375,0.1,0.03755544942470459,35.193098161187045
39,1000,25.0,3.0,0.75,0.14500000000000002,0.1,0.02799096285080453,26.778267324685025
40,1000,25.0,3.0,0.75,0.1525,0.1,0.020569731576959724,8.287517909309454
41,1000,25.0,3.0,0.75,0.16,0.1,0.008235357845575343,3.402059610560946
42,1000,25.0,3.0,1.0,0.01,0.1,0.0,0.0
43,1000,25.0,3.0,1.0,0.0175,0.1,0.0,0.0
44,1000,25.0,3.0,1.0,0.025,0.1,0.0,0.0
45,1000,25.0,3.0,1.0,0.0325,0.1,0.009942203419820045,11.02366395389396
46,1000,25.0,3.0,1.0,0.04,0.1,0.019786032404807457,33.19252642958277
47,1000,25.0,3.0,1.0,0.0475,0.1,0.020107171202523026,42.94048836144202
48,1000,25.0,3.0,1.0,0.055,0.1,0.010417549062513213,50.58298399452191
49,1000,25.0,3.0,1.0,0.0625,0.1,0.008143055384842224,63.083732691362016
50,1000,25.0,3.0,1.0,0.06999999999999999,0.1,0.009953428109569487,73.35509069433216
